tcga_cancer	gene_name	Oncogene..o..or.Tumour.Supp.t.	Transcript_id	mean	median	std	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_PROTEIN_SECRETION	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_MTORC1_SIGNALING	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_MYC_TARGETS_V1	HALLMARK_ANGIOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_PEROXISOME	HALLMARK_HYPOXIA	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_COAGULATION	HALLMARK_APICAL_SURFACE	HALLMARK_COMPLEMENT	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_APOPTOSIS	HALLMARK_GLYCOLYSIS	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_SPERMATOGENESIS	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_UV_RESPONSE_DN	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UV_RESPONSE_UP	HALLMARK_ADIPOGENESIS	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_G2M_CHECKPOINT	HALLMARK_NOTCH_SIGNALING	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_P53_PATHWAY	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_HEME_METABOLISM	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_MYOGENESIS	HALLMARK_APICAL_JUNCTION	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_MYC_TARGETS_V2	HALLMARK_MITOTIC_SPINDLE
BRCA	 LINC01089	t	ENST00000541694.5	0.586029390110976	0.499121775129983	0.485724836376618	-2.77866940439821	1.34686336857306	-2.91109085871762	-2.0860336275998	-1.29303742675538	-1.38065688474946	-2.12523858884168	-1.63528577532811	0.830173218288363	0.757543810389786	-1.4396348667147	0.565269291545902	-0.983277442007284	1.05626470992008	-2.48083142647933	-2.68405225050386	-0.98042212654908	-1.02241517055577	-1.81762866615169	-0.989671813814405	-1.04312691523884	-2.00243933828349	-2.5102620256991	0.541336634038643	-3.07241983074316	-0.867785406754253	0.711094068455705	-0.9403876729424	-0.819402843132035	-0.72112541099336	-1.94456540343667	-1.04898797740315	-1.17253049283642	0.813734063964354	-1.70102859126098	-2.14683615324002	-1.79622420310357	-1.58668253560635	-1.68194648293795	-2.1122783063837	-2.17665859318873	-2.68800701656418	-1.54877104862554	-2.45092204288316	-2.06374939884228	-2.86377765737448	-1.59049627011555	-1.42281872133167	-1.96190806861077	-2.79819121089376
LUAD	 LINC01133	ot	ENST00000423943.1	0.47194653208554	0	1.52677494609427	1.76941677415786	1.67740986617773	2.04678142502144	1.35544877292068	1.75731548060023	1.54235105628709	0.868041111608123	1.80016965138186	2.00915748341066	2.09036561308832	1.11058007549137	1.327548505153	1.61668416103932	-2.06219183099821	1.37958671568111	1.2818942758241	-1.15392888973192	1.59674668806362	1.68182542644464	0.987895154428113	1.5958327881112	1.63955017519057	1.58891922148488	1.47267762407293	1.27755714871799	-1.88952218788178	1.35968009827087	0.86009047839109	1.16707132219708	1.29629364707786	1.33652705805187	-0.49283717551324	-1.18251682165205	1.62547319523546	1.78343268221211	2.22332070625101	1.64770595611428	-1.09636508769461	1.62367450357513	0.84082152077067	1.92587241565386	2.08041782072814	-0.986136963078515	-0.961338709562348	-1.20766403701781	-2.23276814898545	1.11313601393404	-1.73526312844968	-2.16416259528739	-2.31976508084175
PRAD	 LINC01138	o	ENST00000440862.2	0.227888421295675	0.173371745233969	0.327002766790826	-1.52750769572841	-2.0029163286397	-1.31933493146033	2.00547190980807	1.26247501284347	1.18866479702952	-0.910199537059933	-1.04984504800277	2.21888439050584	-1.40160167610173	-2.43695433167479	-1.56653614921102	-1.3431013084802	0.753369387875147	-0.922113377369176	-1.58947618583106	-0.71918552888061	-0.656789783886528	-1.82448120051586	-1.40385018467085	-1.12448902256302	0.626317991207875	-1.12827626713372	-1.07994456509742	1.10790502646455	-0.99160572469751	-0.931197581519509	-0.897832748428096	-2.20457006618969	-1.99371284018431	-2.37487806633083	-1.13689545676013	-0.990980291144641	-1.69226741264079	-1.71845794537595	-1.55441640703317	-1.7697699965321	-1.91947292551792	-1.81051865589218	-1.44973746953341	-2.0324773222939	-1.7234899979481	-1.30066721847461	-1.97179013747217	-1.30683125546755	-2.40814048872559	-2.07163123271747	-1.7631704422356	-1.84746126967757	-2.0757847974168
BRCA	 LINC01139	o	ENST00000400946.2	0.535308697979807	0.143374494945118	0.936345498430882	2.8142893349782	1.78595321140585	2.54858844277601	-0.589959873657019	1.7075738683641	2.48892732308412	2.58469504834724	1.34419040282579	0.948606957320662	1.71165262339115	1.5225267414503	1.02725818026968	1.31059081252445	1.13178784523891	1.57217251232653	-0.659754813060004	1.44598307323734	-1.20137560960988	-0.951657488229169	0.891420249656646	-1.23909979435941	1.2727105971515	0.835881792666705	-1.38953734746245	1.55572908537035	-1.32449410822423	0.968177601312489	-1.35365652074306	-1.71147940701225	-2.01822897271707	0.624279045063022	-1.0517974439538	-1.33821903805751	-2.15787542572009	0.752801480709406	-1.72609617900375	-1.14917544494326	1.1682258128594	-1.54711506302466	-1.00552061914449	0.737679259654246	-0.88318694027697	-1.26539844271028	-1.37273418182388	-1.27142706265128	-1.88345887925342	-1.43195797522507	-1.88130311390364	0.996205839420773	-0.878217092781993
STAD	 LINC01158	o	ENST00000447876.5	0.0576733072260736	0	0.322165691702055	1.60729228580194	2.28670996637236	0.974584564190317	1.69588384753388	-0.796680159392867	0.856602015431174	0.92745237092106	1.11908245650789	0.751288468304392	1.04862332570871	1.19288564347902	0.959354525161428	1.13463951759716	0.828325838027014	1.11852224570112	0.994394927826583	-1.4697503680367	-0.960939673473244	1.09052993612784	1.24116422407174	1.74698507804156	1.60534358586725	-0.998267664306683	1.16745170348928	-0.85949968948873	1.00878845364105	0.868379133378086	0.776215531024662	1.11184746044908	1.17355631352759	1.06874263141874	0.919288082049124	-1.55757927609052	0.710481016527382	-1.63225865886658	-1.19967518723531	0.869156575797832	0.93467732198492	1.25356959164987	-0.699049211616679	0.694572065853825	-1.005541481004	-1.03982865890665	1.71543829789316	-1.93342597318582	-2.23203177826827	1.45495979914615	-2.21596004581273	-2.26966208270537	-1.37433777743804
LUAD	 LINC01207	o	ENST00000507311.1	0.671524541632307	0.231561415800116	1.1248709932403	-2.0537420280334	-1.51709713353074	-1.35963524712762	-2.30484132088955	-1.6466125758016	-1.63980676743689	-2.53351041046214	-1.60344692954151	-0.887443557043957	1.37194358256711	-2.16001077883892	-1.49810345893837	-2.48315562620397	-1.25200315125663	-1.55643447697432	-2.19718532853535	-1.01097815066187	-1.97952461853939	1.46827369504559	-1.64980010624941	-0.978188104818242	1.0049216323425	-1.67879569204002	1.13708748279244	-1.16974688492001	-0.614243249459851	-1.27585401037901	-0.78504467243046	-1.03094560135664	-0.935947475220834	-0.863672408140995	-0.893023607228213	-0.967313873391299	-0.807649602872594	1.44816733605237	1.6346363646572	1.61352106701509	-1.12634571025472	1.20228292050576	-0.635781702508393	0.933594121777574	1.74882371843232	-1.69911485654519	1.18520588948178	0.734084970079742	-0.909971694323848	2.0382775443598	-0.991072304717357	-1.22299941191945	-1.26726363098511
LUAD	 LINC01433	o	ENST00000419003.2	0.0393947315193996	0.0178623523613518	0.210104195198982	-1.35143740262834	0.658293288910867	0.570954947530309	-0.600295277148433	0.939797347417211	1.48449736936509	1.49339030291245	-0.656086022969834	1.57892403899253	0.815445734543091	1.08299036357256	0.694140281160164	-0.430895765347534	2.52766492432172	-1.22737132320498	-0.831803352816722	-1.67052427972982	1.06214818134765	1.95740291951406	-0.47731344764491	-1.27574471987285	1.05806295933243	-1.7902040140495	-0.86080547393037	-1.65566312332505	1.78153560989275	1.47521075955382	1.42485824214109	-0.593032738159058	-1.34343606891765	-1.33745091528776	1.37151393403705	-1.1621311044007	1.67800524252273	-1.10122666437498	1.46193721826266	1.31640979931016	-0.734239608153819	1.68504793495256	2.42606599696498	-0.962182642749154	-0.731031664843513	-1.88258235728918	2.27888250686631	1.72275106607255	3.09432698083533	3.28061422120676	-1.00994592860998	0.70912973683335	1.46047847063346
LUAD	 MALAT1	ot	ENST00000534336.1	4.41406228386582	2.48090523794049	11.4289652503784	-1.26513746105519	0.587062193494442	-1.07806393563104	0.855627888659263	0.599408029187996	0.413968414708324	0.920251368716337	1.28924889773975	0.701894318442971	-1.01017753606926	0.863113648475894	0.982260272000248	-0.966668362218376	-2.6809871459544	-1.46398577889794	0.748328689950158	1.24509679213998	0.786056535890824	-1.86438035089777	0.709754990472064	1.36010287631075	0.57748288286415	1.53697642826721	1.11089208467441	1.22665168148145	-1.30288461284659	-1.24562985270723	-1.85941276975688	-1.25771229461169	-0.901045546239542	1.07509764110256	-1.15085221448925	-1.05201514977419	-1.73380349542022	0.655423865881598	-1.34777125019541	-1.48335175093034	-1.24041907723807	-1.27825696678727	-2.02229336226517	1.11977270493535	-1.32707076275293	1.405038473793	-1.72973046394174	-2.09996256586492	-2.71843343730266	-2.77967986421457	0.973612869677227	-1.18433213663896	-1.80454786273629
PRAD	 MEG3	t	ENST00000398461.5	0.374675751429749	0.259145641031196	0.434843596652757	-2.0390941827148	-2.17757586867618	-2.34515765774263	1.30443163734731	-1.17988320755904	-1.96245797355856	-1.98332164460881	-1.4468430968832	1.16373374131691	-1.94246745615472	-1.89381276076064	-0.742906902434641	-1.18647174577057	-1.21347687713759	-0.836549870360602	0.63575747067046	-1.121221348844	0.995779218553641	-1.5454885878938	0.742832714675207	1.37161647599193	-0.918683179661449	-2.17371792798968	1.05269118884338	1.42755365166476	-1.02390225761184	1.82780385813047	1.20060168519178	-1.0008766366114	-2.79183236587629	-1.17860201432953	1.30282328165441	-0.922917824573766	1.47851699684184	0.913840613293891	1.22443589142677	0.959534783581993	0.89073809600889	1.21165840337096	1.10699513145438	1.6304297187308	1.25894779320336	2.32641775749016	1.23531014069934	1.96274122565854	2.14904793062053	1.15870280754814	1.24651258488736	1.18688821060756	2.33893383239
LAML	 MIR100HG	o	ENST00000528381.1	0.0724642590724136	0	0.35064554843275	-1.98155875453766	-2.35306339170543	0.898218288813328	1.03292348487817	-1.70369509529505	-1.50458519912581	-1.44424725389054	1.27291680652081	-1.40453180451911	-1.16404057692489	-1.05593567784445	-1.3344054476296	-0.75398906064605	0.97144544528179	1.22629921109683	-1.08130048478661	-1.43781250974531	-1.12170307862269	1.75943074890055	-1.62016915042287	-1.0009815087499	0.939220588866484	-1.31473234562913	1.73401001354363	-1.01456326061936	2.24902870716152	0.945114664859543	0.980832656803571	1.37801921376425	1.33135228346894	1.44610018808751	-1.79857466650686	1.08374854868599	1.58008364249537	-0.918096325224649	1.19911341881429	1.32128487567174	1.10879560783716	1.10901619888915	1.54780600950611	1.33329815312962	-1.08884472442106	2.56363218277178	2.33932151496658	-1.51923085907438	-2.07094762446533	-1.50090679898548	-1.30931532268353	1.47958000844592	-1.38735929828235
STAD	 MIR31HG	t	ENST00000304425.3	0.182066491852614	0.0313917075389948	0.375344621939527	1.02960529574994	-1.70422075686448	1.30755221192985	1.28214884951351	1.06939104619517	1.67762010989208	-0.701884141992132	0.905067513339466	-0.887380186888845	1.81122526879257	1.9463266655989	1.38434827895255	1.5245119967967	1.93586568082879	0.99917941224383	1.16961677437627	1.05747938965779	-1.1024499291378	-0.877152634649676	1.47013202351224	1.8220266761417	1.90533985707063	1.60603386215606	1.51839577859355	1.21032003339835	1.60429484465009	1.74113341962541	-0.888215731683953	1.16238171450624	1.53819766238635	1.69328180217258	2.19855047051193	1.04085303189787	1.33221952803489	-1.55428952229164	1.7839682293116	1.9122145249339	1.13731943672453	-1.4173203162993	1.76921838683669	1.12562803055545	1.34001766417076	1.16328603543299	2.47524991992359	1.07910249363339	2.07971312011524	2.59356574617066	1.56581127550036	2.36584197629833	2.70298187449043
LAML	 MIR99AHG	o	ENST00000435697.1	0.0515643418575591	0	0.119924565964362	-1.6843469010465	-1.97803326962444	-1.59112820037311	-2.57882321600694	-1.61095006725638	-1.2422214247402	-1.24263801069584	-2.45806359097927	-1.96661848486866	-1.18116397863782	-1.13174048006281	-2.34869858701977	-1.92042224271522	-2.35606847038761	-2.2189812653905	-1.83701081404289	0.836761527420775	-1.17205460782621	-1.21226818783654	-1.80072585183785	-1.13293188491522	-2.08627933919302	-1.5163178577702	-2.02393061553992	-1.21580896406095	-2.30326469409832	-1.53168255647384	-0.828512718301498	-1.39715364468588	-1.99710230621742	-1.8308329830765	-0.850680520492598	-2.10816271030504	-2.52811362241669	-1.51931735277654	1.11722714843553	-2.32166474493809	-1.3460273438481	-2.59215937442205	-1.64835834755927	-1.52218924242925	-2.37740587765752	-1.57782692340546	-1.76645923130143	-1.53614429870389	-1.5156870042043	-2.95022483341233	-2.35387290716675	-1.51551894858332	-0.686381745517569
GBM	 NBAT1	t	ENST00000566912.1	0.0279338142715685	0.00483845580589255	0.0531600876150308	-2.61975114016356	-2.35586504058655	-1.95168637646801	1.12114022770258	-3.28591439694808	-2.59319908146979	-3.03490872030512	-2.78824198101912	-1.84611201000354	-2.39033673327257	-3.12348110971064	-3.19342691299773	-1.92907555889526	-2.26083317759068	-2.05149964142775	-2.22940842133608	-1.82784735660922	-1.9260913533027	-2.04859770975634	-1.18512150928409	-1.86038281013603	-1.47825394221492	-1.5010783648757	-1.58811179181898	-1.81294089073063	-1.40125322074731	1.62358953884544	-1.11865864024407	-1.28548005874247	-2.94504656555086	-1.38598238693421	-1.19744405136331	-1.91939434078434	1.11191961852188	0.853619962604488	0.922203898295623	0.905639968817527	0.958255107794731	-1.51309591522325	-1.35792830911753	0.957785173258362	1.12616626595397	1.39620110412519	1.54850697145228	0.586115477736293	1.84414706570003	2.12060054645648	1.37668431009552	2.17835462746789	1.58514537105087
BLCA	 NEAT1	o	ENST00000499732.2	0.505362273800993	0.36665762081167	0.552832535712609	1.35147391955498	0.819825621456229	-0.783793641245831	-0.975639481228916	-0.697489967641175	-1.79156492736294	-1.13665314786275	-1.09974697065899	0.965351808101817	-0.911620843189928	-2.53133955703353	-1.02310412708045	-2.47889530033421	-0.9400088194363	-1.09723660034826	-1.7988120167537	-1.44666366527731	0.671222662308079	-2.28473950791956	-0.995603486199233	-2.30657494181968	-1.46382408620767	-1.57501238482084	-1.22513313003945	-1.11149802853481	-1.85757168959034	0.696375207650846	-1.45180742764991	-0.996757778595743	-3.79979470825123	-0.871561034111551	-1.32432662156575	-0.910975794456349	-1.47389273536072	0.754431204028961	-2.9061030540943	-2.1243507173363	-1.20682273433732	-3.86520722866943	-0.849188007976816	-1.06085547281113	-1.29854140068011	-0.807164120637407	-2.8922579462351	-1.69650785284777	0.432828646480219	0.89413971294966	-1.3250958002701	-2.24750341658458	-1.10899035854937
BRCA	 NKILA	t	ENST00000614771.1	0.422839859178897	0	0.664606919658367	-0.878905630008905	1.55792946222113	-1.21506434550428	-1.22982001849507	-0.668025840517947	-0.918446991148932	1.72695836241906	-1.05446267536647	-0.980804475891678	-2.10679779608832	0.814692538821732	-1.04403899944358	1.91562296248145	2.37323108383604	-2.12870943347103	-1.16107183088716	-1.18367619641423	1.60923262309709	1.01036616524572	-0.607609307695418	-0.999225180017304	1.94833854412304	-1.02662312930608	0.785292804022477	2.1940098764633	1.87680736188924	0.870968119707639	1.99778697456129	1.33681758949431	1.35577224616078	1.93945300966516	-1.33185475223699	1.5820025043605	-1.21801330761085	-1.10581295951666	1.86312856157144	-0.848816065607605	0.83753034947712	-0.634775430424481	-0.969132422946639	-1.11140354961927	-0.883785960388243	1.07733540315963	-0.729175942167431	1.51042656462606	1.48465269867914	1.4244337104198	-1.24782610367174	-1.0514039301455	2.24143228347998
CESC	 NPTN-IT1	t	ENST00000628401.1	0.0012047345639629	0	0.0114924352786616	0.536726838055278	-0.932344985426411	0.631866519696112	-1.37532910844382	1.40123773163248	1.73994387865524	1.2113459785466	2.01025142209472	0.908845955987637	-0.973628445333605	1.47516812815646	0.824525448597328	1.18394846022636	0.843568784245662	1.07555132881354	1.43654673926259	-1.1373015570599	1.23960832317084	0.567497700964322	1.52377671642943	-1.00371446815516	-0.796351143729143	1.31509817960985	-1.49114167358847	1.03383417096542	0.54801306760917	0.653507352341549	-1.22990257961621	-1.04458248161344	-1.85009205210499	-0.492661808882556	-1.37577712693599	1.06312900074772	-2.07799495513425	1.37494391468073	1.86716981354292	1.2422906221937	1.24477784899696	-1.34534739253242	0.529265336238589	1.47170013809557	0.843382526955809	-0.830990116082211	-1.23504203002687	1.57896548173475	-2.45362328257699	2.64379440620476	-1.80746951108918	-1.79570897995829	-1.09294316578146
OV	 OVAAL	o	ENST00000442621.1	0.00876856624263432	0	0.0979717866301975	-1.58495464613723	1.41307613791924	1.28826023889779	1.91037862083821	1.33139892946297	1.30298389257997	1.51673396589827	-0.746585999893751	1.87323813890079	1.88578281483796	1.90261367645001	1.68304799690121	1.6801194437409	1.66688535368208	1.87209150728441	1.95800829489719	2.36950755862826	1.60872455334195	1.98061340072269	1.53359685189485	1.65753504321098	-1.75467659687697	0.815239662150052	0.705143852500991	1.8154587496205	1.77079888018221	1.72138376139406	-1.38452999726371	2.1931358170445	2.28425995421476	1.05436839115296	1.94833018463297	1.82111256206653	2.53273532156727	0.694065421031808	2.46002327041059	-0.866469904456479	1.89296240826546	0.888085029607529	2.26203090312682	1.59153657727127	2.33276199791899	1.85675099009131	1.29432867060898	-1.74268810439464	1.49198765586613	1.85644107599738	1.59918252479155	-0.696738036225728	0.984530833950814
BLCA	 PANDAR	ot	ENST00000629595.1	0.169537084132532	0.13183038778163	0.212139441476064	-0.814457444952903	-0.726032575302414	1.15219764472774	1.06963295204351	1.47546564853748	1.24841711313712	1.88461511783418	-0.907132589852436	-1.18922622544813	0.869062213875004	0.611569262076959	1.23483369325082	1.16946645530743	1.50941631152637	1.37889580417249	1.75445643767246	0.738384330387826	-0.80467249613156	1.74699275014972	-0.620581542145803	-0.636815396918598	1.75281193335365	1.67567303709346	0.896302119082646	1.89096081824198	1.21834148686578	1.48489303559758	1.30329152090193	1.34836240164827	1.30443037112064	1.70144613402258	2.75342556279957	2.1852680552923	2.45591018727577	1.27126414688372	2.19334901350677	1.81192040460469	2.08941474673022	1.55314744172609	2.84334323269103	2.45148955830973	2.12289021342248	2.76590750131567	1.7643566103103	3.01347644827525	3.10391908284053	2.70882630129764	2.68103210363054	3.0595877874605	3.23952627852449
PRAD	 PCA3	o	ENST00000412654.1	21.6522828206605	12.7744057044339	28.2054750727982	-1.21384777042053	-1.57162104560756	-0.920719411973679	1.77024473783169	2.33169649833616	1.89023625402413	0.869911387651636	-1.16107790791347	2.73003565790989	-1.35921749713827	-2.20252253625397	-1.47026134523377	-1.21643280616191	0.884089599845617	-0.788344492462956	-1.65524696220908	-0.707312773889535	-0.580217576752151	-1.78364828087214	-1.48581884374781	-0.925864812380553	-1.082869711862	-0.976852862276137	-1.37863681233557	1.40326422394395	1.13006942434485	-0.995526959151074	-0.56380313406744	-1.84467972574952	-2.0389979639135	-2.13788400832969	-0.916358409128804	-0.838060584754224	-1.46728971823626	-1.26989161726509	-1.55458607431512	-1.67925627236539	-1.55689840357649	-1.31685776947006	-1.41723180557879	-2.05168136433783	-1.45994474031844	-1.30072270718696	-1.76454058906857	-1.19786325219555	-1.64487466349043	-1.76137517969962	-1.44673180490389	-1.62123547938438	-1.8348006312263
PRAD	 PCAT1	o	ENST00000561978.1	0.804924705578529	0.494199292533217	1.11327456316152	1.07100433833359	-0.832670525472418	-1.24910685912534	1.20796427054011	3.2174778661506	1.94488129465151	-0.942257254737525	-0.826650561463782	1.62110094730514	-1.61754537916686	-1.87728343712063	-1.47851028996721	-1.47335595552142	-0.99086175250225	-1.23948778502121	-1.55386942067447	-1.34351529415063	1.06068297568136	-1.53765991284326	-1.35853351097633	-1.13764004353029	-0.864384488528651	-1.0696791456224	-1.30849364509964	-0.865879388093548	-1.10579392130348	-1.16664595892055	-1.12886792557356	-1.72434685982278	-2.06785578615858	-1.89658718413296	-1.22545942247491	-1.3836040171145	-1.53899955229857	-1.63891870604014	-1.36843323561192	-1.67216798342352	-1.39622521804832	-1.48933015282137	-1.03994465382883	-2.05615198013196	-1.62884113939588	-1.22234652727788	-1.58203010376926	-1.65420160331006	-1.38971129698194	-1.46758352927572	-1.54499449063287	-1.76060070961863	-1.67886132087122
PRAD	 PCAT18	o	ENST00000579458.1	0.963467964877789	0.0109114922010399	2.4438118828229	-1.18901588622717	-1.92879702498335	-1.05851095002435	1.88712699103528	2.02398281310356	1.66168611464595	-1.117076130183	-1.05165218876452	2.79985526198181	-1.33171910601279	-2.33820851677539	-1.48286104701608	0.894862733937064	1.38930401038977	0.764545317879958	-1.30354855986379	0.989162380154203	1.15204332966916	-1.4130542517753	-0.824540117024247	0.8826736714583	-0.866713760750604	-0.697351854332134	-0.825879875713456	1.74600136387957	1.27717128468556	1.14776829990672	0.86756969479707	-1.74822506845361	-2.00644466199966	-2.06062521227381	0.869199357109667	0.95380056440418	-0.979091493910312	-0.776962469226362	-0.475234901749015	-1.40021948443072	-1.55774907375623	-0.881499244669549	-0.705487583721024	-1.23506443340722	-0.906353950496085	2.0267029181994	-0.887125873088703	0.617589639806666	-1.30801534471574	-1.39795508063191	-0.762160745770509	-1.12810344771609	-1.15521711595506
PRAD	 PCAT29	t	ENST00000559212.1	0.121819696649698	0.0696055930098209	0.208621070752546	1.17589773791879	-0.936639671146719	-1.44890806528535	1.95275899830112	2.44638777073712	2.19429609072541	1.11836075465141	-1.17383468362837	2.31934709661265	-1.43375883160514	-2.14795841233709	-1.88645938687914	-1.0300185858976	0.899124594933706	-0.51992901288168	-1.22226371955948	0.866452835713602	0.786012135962412	-1.9059805610707	-1.37262149198687	-1.20458119463015	-1.15200965549365	-0.768230027813603	-1.43326406312681	1.39002156214249	1.04132982564007	-0.955946678615734	-1.13722451096007	-1.98348440276353	-2.59562888797933	-2.73783073432943	-1.00633681112537	0.850245674800073	-1.88461628145154	-1.5372095820568	-1.6724330362772	-2.10678560931157	-1.92815718670304	-1.45745237849534	-1.55071790406217	-2.22538815990818	-1.8338561004811	-1.76324476625529	-2.20879862362089	-1.74113434306754	-2.23302483082068	-2.23972675491863	-1.63948594421813	-2.1421141366516	-2.56617283379035
PRAD	 PCAT5	o	ENST00000626667.1	0.102710789969973	0.014836173996245	0.210161396324914	-0.949349528274667	-1.40390349585113	-1.62527303893931	1.6141478682399	2.13619825273131	2.53766734777794	0.898357560113409	-0.635655588473664	1.83228961514365	-1.07373972243972	-1.31671618426827	-1.17542479170944	-1.08751626225601	-1.0518152342571	-1.1316672219262	0.886477863996244	-0.849396174248272	-1.21843951348311	-1.88607229721725	-1.0958696970531	-0.86023529670809	0.975129815030846	-1.11607450975634	-1.22331626040492	0.83853052466778	-1.14634784487946	-1.47119717029921	-1.25840769506464	-1.11653372217099	-1.12274813338871	-2.02013410634821	-1.46007859934201	-0.879598606559649	-1.54406045102571	-1.81103784524709	-2.54350227258836	-1.78744716667894	-1.64302181758622	-1.40839323291794	-1.7831444312337	-2.13115749423316	-1.76748397180971	-1.41021060433892	-2.73991417742729	-1.34373562154956	-2.10930846479878	-2.09855684385389	-1.54349438900054	-1.95084604769002	-2.02029875640021
PRAD	 PCAT6	o	ENST00000417262.5	0.562647937223689	0.381912455444829	0.843512885217403	-1.26167552776286	-1.59520285757626	-1.45406281841833	1.81419790921848	0.892166822767559	1.54849223057026	-1.23641565543285	-1.26034048942393	2.71582954992225	-1.42038533997681	-2.18583973557315	-1.22665502275891	-1.11535953333215	-0.733403730336126	-0.681738717089943	-1.30229291891392	-0.699068191169122	0.794315777263487	-1.7228971826344	-0.958359839539979	-0.91389657443831	-0.505420602739305	-0.904841466045486	-0.599462023481082	1.63231821596388	-0.824057172451202	-0.688464849887433	-0.624738820582647	-1.56466484714642	-1.94878432967387	-1.88128038859948	-0.777162722062589	-0.658702489650177	-1.33803354356527	-1.3870661042361	-1.35011996529022	-1.28529188270868	-1.26865893947669	-1.03865584063374	-0.919519168837313	-1.37355397870061	-1.06269879988901	-0.792572852294945	-1.44128577746408	-0.58682550595126	-1.44972195358337	-1.35071729675966	-1.12656847976803	-1.13704010581126	-0.928281285916253
PRAD	 PCAT7	o	ENST00000452148.2	0.113456733518155	0.104219270111207	0.0937076861626846	2.92516894837618	2.46182012590061	1.01615488912016	1.76901035966786	2.68234903144641	3.35975372277398	1.909043169234	1.2500650458324	2.25751556982289	1.11540758001296	-0.916403745397639	-1.35817648001808	0.725255317287386	1.27617057381773	-0.763610331581916	-1.43074690318922	1.05034949374948	0.938121392737244	-0.932898150991729	-1.5349075107978	-1.67220030777341	-0.936265444800087	1.92891366231918	-1.59403893667719	-0.886790262550495	1.08766711655299	-1.70626744110392	-1.49727097863165	-1.66083035859565	-0.649298107816313	-2.28770278391327	-1.74315408609661	-0.878986149858809	-2.45782545874711	-1.88875151162791	-1.78174096487082	-2.58580289879329	-2.18753303796554	-2.23771810673287	-2.03686049447551	-2.69972441056233	-2.32461140230874	-2.74428025612872	-2.40999567296628	-2.33128392398078	-2.91144607978662	-2.55563603347674	-2.23208366652901	-2.2227467217239	-3.04247395691722
PRAD	 PCGEM1	o	ENST00000606314.1	5.52128990402599	1.51484853004044	10.0083539907434	-1.62110711696039	-1.22355433197461	2.75497736807613	-1.509098490777	-1.5899836654968	-2.12852513925348	-0.826333846716451	0.723357560564997	-1.1700691697367	-0.795386419373551	-1.15205236049943	-0.979280786320674	1.53188891834323	1.82942483682478	0.880916356495189	-1.59937211461339	1.10704319632433	-1.11762560022958	1.13233182596886	-1.04633604818847	-0.84560717023082	-1.67631874277016	-0.767636291388435	-1.30095690878933	-1.08429622429026	1.39773045312676	-1.562039458838	1.83443950042162	-1.82813236784112	1.65927641513723	1.10273503925328	-1.16546973261604	-1.07637843940153	-1.02945111089599	1.18742235721322	-1.9499579008274	-1.62340588003674	-1.36332105453726	-1.31052697907204	-2.35100678004556	-1.64954534150921	-1.70818951776096	-1.64625412275436	-1.92208655348982	-1.82986156172865	-1.61690819222534	-1.74716330728613	-1.85452128237935	-1.92100172639364	-2.12147286978666
